ID,1
480.0,19.318790435791016
742.0,28.22274398803711
743.0,27.746440887451172
744.0,26.621822357177734
745.0,20.269725799560547
793.0,19.150794982910156
794.0,20.203033447265625
800.0,28.22863006591797
801.0,26.479026794433594
802.0,25.523300170898438
948.0,19.666412353515625
949.0,20.62213897705078
954.0,23.275299072265625
955.0,22.223064422607422
956.0,21.74675750732422
1512.0,12.347671508789062
1513.0,13.399906158447266
1552.0,24.042007446289062
1553.0,22.989768981933594
1554.0,22.513465881347656
1558.0,21.38884735107422
1559.0,20.433120727539062
1560.0,17.72779083251953
1561.0,18.683517456054688
1637.0,15.613471984863281
1638.0,21.48614501953125
1639.0,22.53838348388672
1717.0,5.259300231933594
1718.0,11.611396789550781
1719.0,13.212322235107422
1720.0,12.736015319824219
1721.0,14.264556884765625
1901.0,21.586158752441406
1985.0,31.926860809326172
1986.0,30.398319244384766
1987.0,30.874622344970703
1988.0,25.612640380859375
1989.0,26.56836700439453
1990.0,29.273696899414062
1991.0,28.317970275878906
2037.0,21.992847442626953
2038.0,22.94857406616211
2039.0,20.243244171142578
2040.0,19.287517547607422
2041.0,24.54949951171875
2042.0,24.073192596435547
2043.0,25.60173797607422
2073.0,28.393451690673828
2074.0,26.864910125732422
2075.0,27.341217041015625
2076.0,22.079235076904297
2077.0,23.034961700439453
2078.0,25.740291595458984
2079.0,24.784564971923828
2115.0,25.252120971679688
2116.0,26.207847595214844
2117.0,23.502521514892578
2118.0,22.546794891357422
2119.0,27.80877685546875
2120.0,27.33246612548828
2121.0,28.861007690429688
2147.0,31.63428497314453
2148.0,24.709373474121094
2149.0,30.582046508789062
2180.0,27.861827850341797
2181.0,23.076152801513672
2182.0,24.031879425048828
2183.0,26.73720932006836
2184.0,25.781482696533203
2206.0,16.062801361083984
2207.0,17.115039825439453
2274.0,11.862815856933594
2275.0,29.015762329101562
2316.0,11.44601058959961
2317.0,12.401737213134766
2318.0,14.15134048461914
2319.0,15.107067108154297
2320.0,17.760231018066406
2322.0,16.707992553710938
2323.0,16.231685638427734
2357.0,25.51053237915039
2358.0,25.986835479736328
2360.0,27.039073944091797
2361.0,24.385913848876953
2362.0,23.430187225341797
2363.0,21.680583953857422
2364.0,20.724857330322266
2489.0,16.212677001953125
2491.0,15.160438537597656
2492.0,14.684135437011719
2493.0,7.207416534423828
2494.0,13.559513092041016
2521.0,20.306354522705078
2522.0,19.350627899169922
2523.0,17.601024627685547
2524.0,21.430973052978516
2525.0,21.907276153564453
2527.0,22.959514617919922
2568.0,26.867813110351562
2570.0,25.81557846069336
2571.0,25.339271545410156
2572.0,21.509323120117188
2573.0,20.55359649658203
2574.0,23.258926391601562
2575.0,24.21465301513672
2605.0,28.871353149414062
2606.0,27.915626525878906
2607.0,25.210296630859375
2608.0,26.16602325439453
2636.0,23.36587142944336
2637.0,22.41014862060547
2638.0,25.115478515625
2639.0,26.07120132446289
2642.0,28.724365234375
2643.0,27.195823669433594
